,red_fighter_name,blue_fighter_name,method,round,time,bout_type,bonus,red_fighter_KD,blue_fighter_KD,red_fighter_sig_str_pct,blue_fighter_sig_str_pct,red_fighter_TD_pct,blue_fighter_TD_pct,red_fighter_sub_att,blue_fighter_sub_att,red_fighter_rev,blue_fighter_rev,red_fighter_ctrl,blue_fighter_ctrl,red_fighter_sig_str_head_pct,blue_fighter_sig_str_head_pct,red_fighter_sig_str_body_pct,blue_fighter_sig_str_body_pct,red_fighter_sig_str_leg_pct,blue_fighter_sig_str_leg_pct,red_fighter_sig_str_distance_pct,blue_fighter_sig_str_distance_pct,red_fighter_sig_str_clinch_pct,blue_fighter_sig_str_clinch_pct,red_fighter_sig_str_ground_pct,blue_fighter_sig_str_ground_pct,red_wins,red_losses,red_draws,red_height_cm,red_weight_in_kg,red_significant_strikes_landed_per_minute,red_significant_striking_accuracy,red_significant_strikes_absorbed_per_minute,red_significant_strike_defence,red_average_takedowns_landed_per_15_minutes,red_takedown_accuracy,red_takedown_defense,red_average_submissions_attempted_per_15_minutes,blue_wins,blue_losses,blue_draws,blue_height_cm,blue_significant_strikes_landed_per_minute,blue_significant_striking_accuracy,blue_significant_strikes_absorbed_per_minute,blue_significant_strike_defence,blue_average_takedowns_landed_per_15_minutes,blue_takedown_accuracy,blue_takedown_defense,blue_average_submissions_attempted_per_15_minutes,who_wins,red_fighter_sig_str_landed,blue_fighter_sig_str_landed,red_fighter_total_str_landed,blue_fighter_total_str_landed,red_fighter_TD_landed,red_fighter_TD_attempted,blue_fighter_TD_landed,blue_fighter_TD_attempted,red_fighter_sig_str_body_landed,blue_fighter_sig_str_body_landed,red_fighter_sig_str_leg_landed,blue_fighter_sig_str_leg_landed,red_fighter_sig_str_clinch_landed,blue_fighter_sig_str_clinch_landed,red_fighter_sig_str_ground_landed,blue_fighter_sig_str_ground_landed,red_fighter_age,blue_fighter_age,blue_fighter_stats_missing,red_fighter_stats_missing
1832,353,411,3,3,300,6,0,0,0,32.0,45.0,0.0,25.0,0,0,0,0,123.0,413,63.0,63,18.0,10.0,18.0,26.0,81.0,94.0,18,5,0,0.0,33.5,15.5,0.0,172.72,70.31,2.86,41.0,3.08,58.0,1.56,43.0,48.0,1.8,13.0,4.0,0.0,175.26,2.21,56.0,1.53,52.0,2.65,50.0,50.0,1.5,0,11.0,19.0,45.0,93.0,0,0,1.0,4,2,2,2.0,5.0,2,1,0,0.0,41.0,31.0,0,0
1833,670,576,4,2,82,6,3,0,0,20.0,61.0,0.0,40.0,0,0,0,0,0.0,50,50.0,43,20.0,20.0,30.0,35.0,100.0,76.0,0,15,0,7.0,14.0,6.0,0.0,175.26,70.31,4.32,47.0,3.66,55.0,1.88,56.0,67.0,0.2,23.0,2.0,0.0,177.8,2.97,50.0,3.17,60.0,4.36,30.0,90.0,0.2,0,10.0,39.0,10.0,41.0,0,1,2.0,5,2,8,3.0,14.0,0,6,0,3.0,41.0,34.0,0,0
1834,368,330,2,3,300,6,0,0,0,53.0,35.0,0.0,0.0,0,0,0,0,13.0,74,58.0,66,26.0,19.0,15.0,13.0,87.0,88.0,12,11,0,0.0,18.0,9.0,0.0,172.72,70.31,5.52,49.0,4.15,68.0,0.0,0.0,86.0,0.0,14.0,5.0,0.0,190.5,6.97,46.0,4.36,57.0,0.0,0.0,85.0,0.4,1,124.0,112.0,145.0,117.0,0,0,0.0,4,33,22,19.0,15.0,15,13,0,0.0,39.0,27.0,0,0
1835,788,375,4,1,182,4,0,0,0,18.0,83.0,0.0,0.0,0,0,0,0,8.0,40,100.0,30,0.0,10.0,0.0,57.5,100.0,80.0,0,10,0,10.0,6.0,3.0,0.0,182.88,113.4,2.46,43.0,3.85,53.0,0.0,0.0,77.0,0.0,7.0,1.0,0.0,190.5,3.38,50.0,5.25,49.0,0.51,16.0,100.0,0.0,0,2.0,10.0,5.0,10.0,0,0,0.0,1,0,1,0.0,6.0,0,1,0,1.0,38.0,41.0,0,0
1836,288,350,2,3,300,0,0,0,0,56.0,63.0,0.0,46.0,0,0,0,0,242.0,317,26.0,66,31.0,11.0,42.0,22.0,77.0,75.0,13,16,8,8.0,9.0,2.0,0.0,172.72,65.77,3.92,53.0,2.08,58.0,1.97,34.0,67.0,1.3,17.0,1.0,0.0,172.72,3.84,58.0,2.2,57.0,3.42,40.0,79.0,0.7,0,45.0,36.0,78.0,57.0,0,6,2.5,10,14,4,19.0,8.0,6,6,4,3.0,32.0,29.0,0,0
1837,470,424,3,3,300,2,0,0,0,40.0,47.0,0.0,57.0,0,0,0,0,138.0,378,52.0,66,22.0,27.0,25.0,6.0,83.0,81.0,16,12,0,6.0,16.0,7.0,0.0,180.34,65.77,5.16,50.0,3.65,60.0,0.64,17.0,44.0,0.2,18.0,9.0,0.0,177.8,2.52,46.0,3.02,50.0,1.45,35.0,42.0,1.7499999999999998,1,36.0,33.0,40.0,39.0,0,0,2.5,7,8,9,9.0,2.0,6,4,0,2.0,33.0,34.0,0,0
1838,173,850,3,3,300,5,0,0,0,60.0,58.0,88.0,0.0,0,0,0,0,527.5,9,71.0,29,0.0,5.0,28.0,57.5,39.0,100.0,0,0,50,0.0,15.0,5.0,0.0,193.04,92.99,3.49,43.0,3.89,51.0,1.9,50.0,77.0,0.2,11.0,5.0,0.0,177.8,2.62,56.0,3.3,35.0,1.78,40.0,48.0,0.4,1,28.0,17.0,73.0,38.0,5,9,0.0,3,0,1,8.0,11.0,0,0,15,0.0,31.0,36.0,0,0
1839,299,739,5,2,26,28,0,0,0,44.0,54.0,33.0,0.0,0,0,0,0,174.0,56,84.0,46,0.0,30.0,15.0,23.0,76.0,53.0,23,35,0,0.0,9.0,2.0,0.0,180.34,77.11,4.96,48.0,3.66,58.0,1.75,58.0,66.0,0.2,6.0,4.0,0.0,185.42,6.69,53.0,5.44,52.0,0.72,93.5,70.0,0.0,1,13.0,13.0,21.0,31.0,2,6,0.0,0,0,4,2.0,3.0,3,6,0,0.0,31.0,35.0,0,0
1840,707,286,4,2,52,15,1,0,0,85.0,64.0,0.0,50.0,0,0,0,0,4.0,22,25.0,77,16.0,5.0,56.5,16.0,100.0,47.0,0,22,0,27.5,20.0,4.0,0.0,193.04,108.86,4.82,53.0,3.82,54.0,1.86,34.0,68.0,0.0,17.0,3.0,0.0,193.04,2.33,41.0,2.16,41.0,0.76,62.0,71.0,0.3,0,12.0,36.0,12.0,38.0,0,1,1.0,2,2,2,7.0,6.0,0,8,0,8.125,42.0,38.0,0,0
1841,746,828,5,1,236,28,2,0,0,45.0,75.0,0.0,0.0,0,0,0,0,22.0,123,38.0,60,55.0,40.0,5.0,0.0,44.0,64.0,35,35,0,0.0,19.0,7.0,0.0,175.26,77.11,2.36,48.0,2.76,54.0,1.06,40.0,87.0,0.4,22.0,9.0,0.0,180.34,5.17,52.0,5.15,52.0,1.04,60.0,62.0,0.7,0,18.0,25.0,21.0,41.0,0,1,0.0,0,10,10,1.0,0.0,10,9,0,0.0,42.0,33.0,0,0
1842,672,792,4,3,232,0,3,0,0,57.0,35.0,0.0,50.0,0,0,0,0,5.0,22,47.0,36,27.0,12.0,24.0,52.0,96.0,92.0,2,0,1,8.0,17.0,1.0,0.0,180.34,61.23,7.25,61.0,3.51,61.0,0.43,42.0,62.0,0.4,22.0,5.0,0.0,170.18,4.84,43.0,4.93,61.0,0.17,14.0,75.0,0.0,1,86.0,25.0,91.0,25.0,0,0,1.0,2,24,3,21.0,13.0,2,0,1,2.0,30.0,33.0,0,0
1843,273,619,3,3,300,31,0,0,0,39.0,47.0,50.0,75.0,0,0,0,0,209.0,280,59.0,76,37.0,19.0,3.0,4.0,96.0,67.0,3,5,0,26.0,12.0,8.0,0.0,165.1,52.16,2.6,45.0,3.21,55.0,2.46,41.0,43.0,0.9,14.0,5.0,0.0,160.02,3.71,46.0,2.62,59.0,2.41,48.0,42.0,0.5,0,27.0,71.0,32.0,131.0,2,4,2.5,4,10,14,1.0,3.0,1,4,0,8.125,29.0,27.0,0,0
1844,328,490,4,1,46,6,0,0,0,46.0,50.0,0.0,0.0,0,0,0,0,4.0,0,83.0,60,0.0,0.0,16.0,40.0,50.0,100.0,0,0,50,0.0,17.0,6.0,0.0,182.88,70.31,4.46,47.0,4.41,54.0,2.46,34.0,76.0,0.1,16.0,9.0,0.0,180.34,4.18,48.0,4.45,46.0,0.0,0.0,57.0,0.7,1,6.0,5.0,6.0,5.0,0,0,0.0,0,0,0,1.0,2.0,0,0,3,0.0,30.0,38.0,0,0
1845,39,275,5,1,71,5,0,0,0,85.0,11.0,100.0,0.0,0,0,0,0,67.0,0,100.0,0,0.0,0.0,0.0,0.0,100.0,28.5,0,0,0,0.0,14.0,3.0,0.0,182.88,92.99,3.82,57.0,3.09,52.0,0.62,30.0,75.0,0.3,7.0,4.0,0.0,185.42,1.35,40.0,4.89,38.0,0.0,0.0,5.0,0.0,1,3.0,0.0,3.0,0.0,1,1,0.0,0,0,0,0.0,0.0,0,0,0,0.0,37.0,30.0,0,0
1846,333,3,3,3,300,28,0,0,0,31.0,50.0,0.0,20.0,0,0,0,0,0.0,258,69.0,75,27.0,15.0,2.0,10.0,81.0,93.0,6,6,11,0.0,23.0,9.0,0.0,182.88,77.11,5.08,49.0,6.68,48.0,0.67,87.5,65.0,0.2,17.0,4.0,0.0,180.34,2.78,53.0,2.61,65.0,1.25,22.0,88.0,0.0,0,43.0,60.0,111.0,100.0,0,0,1.0,5,12,9,1.0,6.0,3,4,5,0.0,31.0,35.0,0,0
1847,552,602,2,3,300,5,0,0,0,34.0,45.0,0.0,0.0,0,0,0,0,4.0,69,75.0,53,24.0,46.0,0.0,0.0,94.0,94.0,5,5,0,0.0,15.0,6.0,0.0,190.5,92.99,3.28,41.0,3.87,50.0,0.0,0.0,71.0,0.0,19.0,6.0,0.0,182.88,5.12,50.0,4.17,62.0,0.76,44.0,48.0,0.0,0,58.0,56.0,62.0,77.0,0,1,0.0,2,14,26,0.0,0.0,3,3,0,0.0,30.0,29.0,0,0
1848,687,660,3,3,300,2,0,0,0,43.0,47.0,20.0,100.0,0,0,0,0,206.0,87,36.0,69,41.0,10.0,21.0,20.0,86.0,85.0,13,13,0,1.0,13.0,8.0,0.0,172.72,65.77,5.19,40.0,5.46,52.0,0.63,18.0,64.0,0.0,11.0,4.0,0.0,180.34,3.42,40.0,3.18,58.0,0.46,93.5,63.0,0.0,0,46.0,69.0,59.0,74.0,1,5,2.0,2,19,7,10.0,14.0,6,9,0,1.0,31.0,39.0,0,0
1849,488,2,4,3,296,7,0,0,0,51.0,49.0,0.0,0.0,0,0,0,0,360.0,123,89.0,41,6.0,44.0,4.0,13.0,58.0,75.0,10,24,30,0.0,16.0,6.0,0.0,185.42,83.91,5.95,47.0,5.22,53.0,0.24,25.0,67.0,0.1,14.0,4.0,0.0,175.26,4.38,43.0,4.32,51.0,1.0,37.0,42.0,0.0,1,138.625,108.0,190.0,142.0,0,1,0.0,3,9,32,6.0,15.0,15,15,15,0.0,34.0,38.0,0,0
1850,205,485,3,5,300,7,0,0,0,46.0,48.0,50.0,100.0,0,0,0,0,527.5,107,65.0,77,16.0,5.0,18.0,16.0,32.0,80.0,23,13,44,5.0,23.0,9.0,0.0,185.42,83.91,3.51,47.0,3.05,51.0,3.14,33.0,85.0,0.6,25.0,10.0,0.0,190.5,4.39,49.0,3.22,51.0,0.78,38.0,53.0,0.5,1,43.0,36.0,199.5,182.5,5,10,1.0,1,7,2,8.0,6.0,10,5,15,2.0,41.0,32.0,0,0
1851,696,584,4,1,140,28,3,0,0,58.0,60.0,0.0,0.0,0,0,0,0,0.0,28,35.0,64,35.0,11.0,28.0,23.0,100.0,94.0,0,0,0,5.0,20.0,7.0,0.0,182.88,77.11,4.4,47.0,5.86,52.0,0.41,66.0,62.0,0.0,19.0,10.0,0.0,180.34,4.09,49.0,3.94,57.0,1.48,41.0,69.0,0.3,0,14.0,17.0,14.0,17.0,0,0,0.0,1,5,2,4.0,4.0,0,0,0,1.0,34.0,39.0,0,0
1852,136,626,3,3,300,32,0,0,0,47.0,36.0,0.0,80.0,0,0,0,0,64.0,413,83.0,66,16.0,0.0,0.0,33.0,83.0,100.0,6,0,9,0.0,7.0,3.0,0.0,160.02,52.16,4.93,50.0,2.57,64.0,0.25,33.0,66.0,0.2,10.0,4.0,0.0,152.4,0.79,27.0,4.96,37.0,2.05,83.0,33.0,0.8,0,31.0,15.0,49.0,136.0,0,0,2.5,5,5,0,0.0,5.0,2,0,3,0.0,29.0,31.0,0,0
1853,6,317,4,3,27,0,3,0,0,39.0,45.0,0.0,0.0,0,0,0,0,3.0,0,78.0,60,19.0,21.0,2.0,17.0,100.0,100.0,0,0,0,0.0,16.0,5.0,0.0,170.18,61.23,6.15,39.0,5.73,57.0,0.0,0.0,100.0,0.0,12.0,6.0,0.0,165.1,2.48,40.0,3.87,57.0,1.74,41.0,31.0,0.7,1,41.0,23.0,41.0,23.0,0,0,0.0,1,8,5,1.0,4.0,0,0,0,0.0,31.0,35.0,0,0
1854,712,321,4,1,49,4,0,0,0,77.0,33.0,0.0,0.0,0,0,0,0,10.0,0,71.0,50,0.0,0.0,28.0,50.0,64.0,100.0,0,0,35,0.0,15.0,6.0,0.0,187.96,117.92999999999999,3.98,49.0,4.98,43.0,0.0,0.0,54.0,0.0,7.0,6.0,0.0,187.96,3.54,52.0,6.53,42.0,0.0,0.0,5.0,1.7499999999999998,1,14.0,2.0,14.0,2.0,0,0,0.0,0,0,0,4.0,1.0,0,0,5,0.0,31.0,36.0,0,0
1855,497,538,3,3,300,29,0,0,0,47.0,36.0,50.0,100.0,0,0,0,0,135.0,228,46.0,56,23.0,29.0,30.0,13.0,83.0,70.0,16,25,0,3.0,9.0,8.0,0.0,167.64,61.23,3.2,41.0,3.52,59.0,0.62,63.0,50.0,0.8,9.0,3.0,0.0,180.34,3.64,44.0,2.61,46.0,2.17,34.0,64.0,0.3,0,30.0,51.0,59.0,92.0,2,4,1.0,1,7,15,9.0,7.0,5,13,0,2.0,43.5,33.0,0,0
1856,449,311,4,3,299,6,3,0,0,44.0,54.0,50.0,7.0,0,0,0,0,81.0,413,46.0,34,20.0,50.0,33.0,15.0,93.0,71.0,6,19,0,8.0,18.0,7.0,0.0,182.88,70.31,2.82,46.0,3.4,54.0,0.88,25.0,86.0,0.2,20.0,2.0,0.0,177.8,2.97,51.0,2.27,45.0,3.68,36.0,40.0,1.5,0,30.0,46.0,74.0,75.0,1,2,1.0,10,6,23,10.0,7.0,2,9,0,4.0,43.5,30.0,0,0
1857,741,721,3,3,300,7,0,0,0,47.0,47.0,50.0,33.0,0,0,0,0,75.0,255,81.0,31,14.0,21.0,3.0,46.0,55.0,87.0,14,9,29,3.0,16.0,5.0,0.0,182.88,77.11,2.97,53.0,2.09,59.0,1.27,55.0,71.0,0.3,12.0,2.0,0.0,187.96,3.02,44.0,3.01,55.0,1.72,50.0,33.0,1.7,1,27.0,32.0,43.0,75.0,1,2,1.0,3,4,7,1.0,15.0,4,3,8,1.0,32.0,36.0,0,0
1858,557,390,4,1,118,0,0,0,0,57.0,56.0,0.0,0.0,0,0,0,0,16.0,1,73.0,21,13.0,21.0,13.0,57.0,33.0,85.0,20,0,46,14.0,13.0,2.0,0.0,177.8,61.23,3.36,53.0,1.41,64.0,3.42,71.0,69.0,0.3,5.0,3.0,0.0,170.18,5.03,51.0,5.28,47.0,3.87,57.0,100.0,0.0,1,15.0,14.0,15.0,14.0,0,0,0.0,0,2,3,2.0,8.0,3,0,7,2.0,32.0,33.0,0,0
1859,106,445,4,2,176,3,3,0,0,60.0,30.0,50.0,0.0,0,0,0,0,231.0,62,78.0,47,10.0,23.0,10.0,29.0,70.0,88.0,2,11,27,0.0,13.0,5.0,0.0,162.56,56.7,3.05,46.0,3.09,59.0,2.57,30.0,64.0,0.3,9.0,6.0,0.0,165.1,1.88,39.0,3.02,40.0,1.55,25.0,25.0,1.7499999999999998,1,37.0,17.0,62.0,37.0,1,2,0.0,1,4,4,4.0,5.0,1,2,10,0.0,34.0,28.0,0,0
1860,106,445,4,2,176,3,3,0,0,60.0,30.0,50.0,0.0,0,0,0,0,231.0,62,78.0,47,10.0,23.0,10.0,29.0,70.0,88.0,2,11,27,0.0,23.0,10.0,0.0,182.88,83.91,4.43,51.0,5.33,43.0,1.09,27.0,73.0,0.0,9.0,6.0,0.0,165.1,1.88,39.0,3.02,40.0,1.55,25.0,25.0,1.7499999999999998,1,37.0,17.0,62.0,37.0,1,2,0.0,1,4,4,4.0,5.0,1,2,10,0.0,35.0,28.0,0,0
1861,549,729,4,1,71,5,3,0,0,27.0,55.0,0.0,0.0,0,0,0,0,0.0,13,100.0,87,0.0,12.0,0.0,0.0,100.0,28.5,0,0,0,27.5,15.0,9.0,0.0,190.5,92.99,3.86,51.0,3.06,57.0,4.15,39.0,76.0,1.7,21.0,9.0,0.0,195.58,3.42,40.0,3.91,45.0,1.29,35.0,47.0,1.5,0,5.0,16.0,5.0,16.0,0,0,0.0,0,0,2,0.0,0.0,0,0,0,8.125,37.0,33.0,0,0
1862,181,300,4,1,22,2,3,0,0,25.0,83.0,0.0,0.0,0,0,0,0,1.0,0,100.0,0,0.0,0.0,0.0,57.5,100.0,100.0,0,0,0,0.0,17.0,7.0,0.0,170.18,65.77,3.76,45.0,3.53,57.0,1.07,26.0,58.0,0.3,13.0,3.0,0.0,167.64,4.29,44.0,4.18,57.0,3.13,44.0,53.0,1.5,1,1.0,1.0,1.0,1.0,0,0,0.0,0,0,0,0.0,1.0,0,0,0,0.0,33.0,38.0,0,0
1863,372,225,4,2,183,0,3,0,0,40.0,43.0,0.0,0.0,0,0,0,0,25.0,3,55.0,29,17.0,39.0,27.0,31.0,89.0,95.0,0,0,10,4.0,19.0,4.0,0.0,172.72,61.23,4.64,50.0,3.76,58.0,0.44,41.0,69.0,0.1,15.0,7.0,0.0,172.72,4.77,42.0,3.82,55.0,1.26,41.0,61.0,0.2,0,29.0,48.0,29.0,49.0,0,0,0.0,1,5,19,8.0,15.0,0,0,3,2.0,30.0,39.0,0,0
1864,484,578,2,3,300,3,0,0,0,40.0,53.0,0.0,22.0,0,0,0,0,38.0,151,60.0,49,16.0,38.0,22.0,12.0,95.0,90.0,1,3,3,5.0,19.0,6.0,0.0,165.1,56.7,5.12,54.0,4.51,59.0,0.65,37.0,77.0,0.4,19.0,4.0,0.0,167.64,3.66,53.0,3.14,66.0,1.48,45.0,93.0,0.9,0,61.0,55.0,73.0,76.0,0,0,2.0,9,10,21,14.0,7.0,1,2,2,3.0,31.0,32.0,0,0
1865,55,74,3,3,300,32,0,0,0,57.0,29.0,33.0,33.0,0,0,0,0,232.0,159,33.0,50,45.0,32.0,20.0,17.0,61.0,100.0,35,0,1,0.0,16.0,13.0,0.0,160.02,52.16,5.44,50.0,4.94,61.0,0.73,34.0,75.0,0.1,8.0,9.0,0.0,170.18,3.42,39.0,4.13,47.0,1.09,27.0,66.0,0.6,1,77.0,34.0,97.0,53.0,1,3,2.0,6,33,11,16.0,6.0,15,0,1,0.0,40.0,37.0,0,0
1866,129,554,4,3,271,2,0,0,0,48.0,36.0,0.0,50.0,0,0,0,0,177.0,28,64.0,33,19.0,29.0,16.0,36.0,68.0,85.0,13,14,17,0.0,15.0,6.0,0.0,175.26,65.77,5.71,49.0,4.21,58.0,0.1,16.0,47.0,0.5,16.0,10.0,0.0,172.72,4.92,39.0,6.42,55.0,0.46,50.0,66.0,0.0,1,106.0,74.0,128.0,80.0,0,1,1.0,2,21,22,17.0,23.5,14,11,15,0.0,29.0,36.0,0,0
1867,624,704,5,2,189,0,0,0,0,61.0,16.0,50.0,0.0,0,0,0,0,420.0,0,3.5,66,12.0,33.0,56.5,0.0,100.0,100.0,0,0,0,0.0,28.0,11.0,0.0,167.64,61.23,1.59,37.0,1.77,50.0,2.86,32.0,24.0,1.9,16.0,8.0,0.0,170.18,0.9,27.0,3.89,40.0,1.42,50.0,44.0,0.0,1,8.0,3.0,42.0,15.0,2,4,0.0,0,1,1,7.0,0.0,0,0,0,0.0,40.0,37.0,0,0
1868,564,686,3,3,300,6,0,0,0,45.0,23.0,0.0,0.0,0,0,0,0,0.0,21,60.0,61,38.0,28.0,1.0,9.0,100.0,92.0,0,7,0,0.0,15.0,5.0,0.0,177.8,70.31,5.73,44.0,5.26,64.0,0.32,20.0,78.0,0.0,16.0,3.0,0.0,170.18,4.19,42.0,4.21,61.0,3.61,44.0,79.0,0.3,1,99.0,52.0,99.0,54.0,0,2,0.0,3,33,15,1.0,5.0,0,4,0,0.0,29.0,30.0,0,0
1869,165,404,2,3,300,31,0,0,0,41.0,56.0,0.0,57.0,0,0,0,0,2.0,344,63.0,91,16.0,8.0,20.0,0.0,81.0,80.0,18,8,0,11.0,10.0,10.0,0.0,170.18,56.7,4.29,39.0,4.0,55.0,0.39,31.0,39.0,0.5,13.0,6.0,0.0,165.1,4.05,46.0,4.53,60.0,0.71,25.0,66.0,0.0,0,55.0,45.0,121.0,58.0,0,1,2.5,7,9,4,11.0,0.0,10,4,0,5.0,37.0,32.0,0,0
1870,275,402,3,3,300,32,0,0,0,49.0,30.0,0.0,66.0,0,0,0,0,5.0,413,58.0,41,22.0,12.0,19.0,45.0,87.0,70.0,12,4,0,25.0,6.0,5.0,0.0,165.1,52.16,4.89,53.0,3.77,66.0,0.74,37.0,65.0,0.5,11.0,10.0,0.0,160.02,2.97,43.0,4.23,52.0,1.02,36.0,90.0,0.3,0,31.0,24.0,51.0,50.0,0,0,2.0,3,7,3,6.0,11.0,4,1,0,6.0,29.0,39.0,0,0
1871,515,378,4,1,16,28,3,0,0,60.0,83.0,0.0,0.0,0,0,0,0,2.0,0,66.0,50,0.0,0.0,33.0,50.0,66.0,100.0,0,0,33,0.0,11.0,6.0,0.0,185.42,77.11,4.06,43.0,4.36,55.0,1.02,58.0,50.0,0.1,19.0,9.0,0.0,177.8,2.15,44.0,2.54,52.0,4.55625,48.0,100.0,0.9,1,3.0,4.0,3.0,4.0,0,0,0.0,0,0,0,1.0,2.0,0,0,1,0.0,32.0,38.0,0,0
1872,330,343,3,5,300,20,1,0,0,55.0,48.0,60.0,0.0,0,0,0,0,426.0,1,62.0,41,27.0,21.0,10.0,37.0,79.0,98.0,5,0,14,1.0,29.0,10.0,0.0,187.96,92.99,3.41,50.0,2.91,53.0,1.09,50.0,68.0,0.3,24.0,3.0,0.0,193.04,3.93,48.0,3.11,56.0,0.05,14.0,77.0,0.1,1,107.0,78.0,184.0,99.0,3,5,0.0,0,29,17,11.0,23.5,6,0,15,1.0,41.0,35.0,0,0
1873,41,589,5,1,123,25,1,0,0,72.0,40.0,0.0,0.0,0,0,0,0,42.0,0,83.0,0,0.0,50.0,16.0,50.0,55.0,100.0,0,0,44,0.0,23.0,5.0,0.0,172.72,61.23,4.55,51.0,2.62,57.0,2.73,54.0,82.0,0.7,11.0,5.0,0.0,182.88,1.76,46.0,3.35,37.0,0.52,25.0,53.0,0.5,1,18.0,2.0,19.0,2.0,0,0,0.0,1,0,1,3.0,1.0,0,0,8,0.0,36.0,34.0,0,0
1874,605,39,0,4,269,12,1,0,0,62.0,42.0,100.0,5.0,0,0,0,0,252.0,205,55.0,41,24.0,44.0,19.0,14.0,74.0,81.0,13,13,11,5.0,16.0,5.0,0.0,170.18,61.23,5.03,53.0,4.26,59.0,1.71,52.0,85.0,0.1,23.0,4.0,0.0,170.18,4.73,52.0,2.41,58.0,1.97,24.0,45.0,0.8,0,86.0,97.0,103.0,119.0,5,7,1.0,10,21,32,17.0,14.0,12,13,10,5.0,31.0,35.0,0,0
1875,304,250,5,3,97,6,0,0,0,60.0,50.0,75.0,0.0,0,0,0,0,527.5,12,80.0,50,13.0,30.0,6.0,20.0,33.0,60.0,6,10,50,27.5,25.0,1.0,0.0,177.8,70.31,2.46,60.0,1.27,61.0,3.17,60.0,90.0,1.0,27.0,12.0,0.0,172.72,4.58,40.0,4.46,51.0,0.68,17.0,56.0,0.1,1,15.0,10.0,102.0,14.0,3,4,0.0,0,2,3,1.0,2.0,1,1,9,3.0,33.0,36.0,0,0
1876,725,16,3,3,300,5,0,0,0,50.0,40.0,0.0,0.0,0,0,0,0,0.0,152,20.0,22,46.0,36.0,32.0,41.0,71.0,80.0,28,19,0,0.0,22.0,11.0,0.0,187.96,92.99,3.72,48.0,2.57,53.0,0.88,33.0,65.0,0.1,14.0,3.0,0.0,193.04,4.01,50.0,2.3,53.0,0.82,25.0,90.0,0.2,0,49.0,36.0,61.0,50.0,0,1,0.0,2,23,13,16.0,15.0,14,7,0,0.0,41.0,32.0,0,0
1877,215,141,2,3,300,0,0,0,0,44.0,38.0,22.0,0.0,0,0,0,0,127.0,26,57.0,55,26.0,13.0,15.0,31.0,95.0,97.0,4,2,0,0.0,24.0,4.0,0.0,172.72,61.23,3.91,33.0,2.61,70.0,2.82,42.0,83.0,0.1,16.0,4.0,0.0,170.18,4.85,42.0,4.67,58.0,1.09,35.0,61.0,0.4,1,89.0,74.0,115.0,74.0,2,9,0.0,2,24,10,14.0,23.0,4,2,0,0.0,39.0,33.0,0,0
1878,697,501,3,3,300,0,0,0,0,41.0,41.0,0.0,60.0,0,0,0,0,66.0,96,58.0,64,29.0,27.0,11.0,8.0,100.0,91.0,0,3,0,5.0,20.0,7.0,0.0,172.72,61.23,4.61,42.0,3.77,59.0,0.53,55.0,72.0,0.2,11.0,2.0,0.0,172.72,5.36,46.0,3.36,61.0,2.87,46.0,70.0,0.6,0,67.0,59.0,89.0,69.0,0,0,2.5,5,20,16,8.0,5.0,0,2,0,3.0,27.0,29.0,0,0
1879,381,75,3,3,300,3,0,0,0,40.0,65.0,0.0,83.0,0,0,0,0,0.0,300,28.0,67,45.0,24.0,26.0,8.0,89.0,86.0,8,6,2,6.0,28.0,8.0,0.0,162.56,56.7,3.52,34.0,2.67,61.0,1.41,30.0,62.0,0.6,14.0,1.0,0.0,167.64,3.05,54.0,2.8,57.0,2.6,24.0,66.0,0.4,0,46.0,58.0,61.0,71.0,0,0,2.5,6,21,14,12.0,5.0,4,4,1,4.0,40.0,32.0,0,0
1880,649,464,4,1,295,3,3,0,0,35.0,59.0,100.0,0.0,0,0,0,0,195.0,1,83.0,61,16.0,15.0,0.0,23.0,83.0,84.0,0,15,16,0.0,16.0,4.0,0.0,165.1,56.7,2.63,52.0,3.27,50.0,2.9,60.0,51.0,1.0,24.0,11.0,0.0,162.56,4.57,39.0,3.24,65.0,0.63,33.0,88.0,0.0,0,6.0,13.0,27.0,21.0,1,1,0.0,0,1,2,0.0,3.0,0,2,1,0.0,32.0,31.0,0,0
1881,728,423,3,3,300,3,0,0,0,56.0,52.0,57.0,0.0,0,0,0,0,527.5,0,56.0,53,40.0,30.0,4.0,15.0,16.0,46.0,24,30,50,23.0,20.0,13.0,0.0,170.18,56.7,3.41,44.0,2.67,56.0,3.73,47.0,59.0,1.0,15.0,9.0,0.0,167.64,4.22,52.0,2.94,57.0,0.75,28.0,70.0,0.2,1,25.0,13.0,91.0,22.0,4,7,0.0,0,10,4,1.0,2.0,6,4,15,3.0,38.0,35.0,0,0
1882,422,137,4,2,199,5,2,0,0,55.0,64.0,0.0,0.0,0,0,0,0,5.0,5,98.0,69,1.0,21.0,0.0,9.0,87.0,90.0,3,9,8,0.0,12.0,4.0,0.0,195.58,92.99,4.86,46.0,4.27,51.0,0.68,50.0,80.0,0.3,10.0,1.0,0.0,193.04,7.29,59.0,3.59,52.0,0.95,75.0,75.0,0.3,1,82.0,137.375,84.0,146.0,0,1,0.0,0,1,31,0.0,14.0,3,14,7,0.0,32.0,34.0,0,0
