,red_fighter_name,blue_fighter_name,method,round,time,bout_type,bonus,red_fighter_KD,blue_fighter_KD,red_fighter_sig_str_pct,blue_fighter_sig_str_pct,red_fighter_TD_pct,blue_fighter_TD_pct,red_fighter_sub_att,blue_fighter_sub_att,red_fighter_rev,blue_fighter_rev,red_fighter_ctrl,blue_fighter_ctrl,red_fighter_sig_str_head_pct,blue_fighter_sig_str_head_pct,red_fighter_sig_str_body_pct,blue_fighter_sig_str_body_pct,red_fighter_sig_str_leg_pct,blue_fighter_sig_str_leg_pct,red_fighter_sig_str_distance_pct,blue_fighter_sig_str_distance_pct,red_fighter_sig_str_clinch_pct,blue_fighter_sig_str_clinch_pct,red_fighter_sig_str_ground_pct,blue_fighter_sig_str_ground_pct,red_wins,red_losses,red_draws,red_height_cm,red_weight_in_kg,red_significant_strikes_landed_per_minute,red_significant_striking_accuracy,red_significant_strikes_absorbed_per_minute,red_significant_strike_defence,red_average_takedowns_landed_per_15_minutes,red_takedown_accuracy,red_takedown_defense,red_average_submissions_attempted_per_15_minutes,blue_wins,blue_losses,blue_draws,blue_height_cm,blue_significant_strikes_landed_per_minute,blue_significant_striking_accuracy,blue_significant_strikes_absorbed_per_minute,blue_significant_strike_defence,blue_average_takedowns_landed_per_15_minutes,blue_takedown_accuracy,blue_takedown_defense,blue_average_submissions_attempted_per_15_minutes,who_wins,red_fighter_sig_str_landed,blue_fighter_sig_str_landed,red_fighter_total_str_landed,blue_fighter_total_str_landed,red_fighter_TD_landed,red_fighter_TD_attempted,blue_fighter_TD_landed,blue_fighter_TD_attempted,red_fighter_sig_str_body_landed,blue_fighter_sig_str_body_landed,red_fighter_sig_str_leg_landed,blue_fighter_sig_str_leg_landed,red_fighter_sig_str_clinch_landed,blue_fighter_sig_str_clinch_landed,red_fighter_sig_str_ground_landed,blue_fighter_sig_str_ground_landed,red_fighter_age,blue_fighter_age,blue_fighter_stats_missing,red_fighter_stats_missing
1620,ERIN BLANCHFIELD,SARAH ALPAR,Decision - Unanimous,3,300,Women's Flyweight Bout,No bonus,0,0,57.0,36.0,100.0,0.0,0,0,0,0,527.5,0,78.0,53,12.0,19.0,9.0,26.0,44.0,97.0,8,2,47,0.0,12.0,1.0,0.0,162.56,56.7,5.58,52.0,3.32,62.0,2.86,36.0,83.0,1.2,9.0,6.0,0.0,162.56,2.36,44.0,6.06,38.0,1.61,26.0,20.0,0.4,Red,120.0,41.0,198.0,45.0,3,3,0.0,1,15,8,11.0,11.0,10,1,15,0.0,25.0,33.0,0,0
1621,IMPA KASANGANAY,CARLSTON HARRIS,KO/TKO,1,158,Welterweight Bout,No bonus,0,0,28.0,52.0,0.0,0.0,0,0,0,0,0.0,21,83.0,66,16.0,25.0,0.0,8.0,100.0,58.0,0,0,0,27.5,9.0,2.0,0.0,180.34,77.11,4.96,48.0,3.66,58.0,1.75,58.0,66.0,0.2,19.0,5.0,0.0,182.88,2.93,49.0,2.44,53.0,2.05,29.0,55.0,0.8,Blue,6.0,24.0,6.0,24.0,0,0,0.0,1,1,6,0.0,2.0,0,0,0,8.125,31.0,37.0,0,0
1622,EMILY WHITMIRE,HANNAH GOLDY,Submission,1,257,Women's Flyweight Bout,No bonus,0,0,38.0,45.0,100.0,0.0,0,0,0,0,184.0,24,60.0,10,20.0,20.0,20.0,57.5,100.0,90.0,0,10,0,0.0,4.0,5.0,0.0,165.1,56.7,2.5,31.0,2.98,54.0,1.9,66.0,70.0,0.5,6.0,4.0,0.0,162.56,5.19,47.0,4.67,50.0,0.66,12.0,54.0,0.2,Blue,5.0,10.0,15.0,24.0,2,2,0.0,0,1,2,1.0,7.0,0,1,0,0.0,33.0,32.0,0,0
1623,DEREK BRUNSON,DARREN TILL,Submission,3,133,Middleweight Bout,No bonus,0,0,48.0,52.0,50.0,0.0,0,0,0,0,443.0,4,90.0,53,4.0,30.0,4.0,15.0,21.0,73.0,7,26,50,0.0,23.0,9.0,0.0,185.42,83.91,3.51,47.0,3.05,51.0,3.14,33.0,85.0,0.6,18.0,5.0,0.0,182.88,2.3,46.0,3.31,56.0,0.55,46.0,69.0,0.0,Red,41.0,26.0,101.0,28.0,3,6,0.0,0,2,8,2.0,4.0,3,7,15,0.0,41.0,32.0,0,0
1624,TOM ASPINALL,SERGHEI SPIVAC,KO/TKO,1,150,Heavyweight Bout,perf,0,0,61.0,11.0,0.0,0.0,0,0,0,0,3.0,0,75.0,0,25.0,0.0,0.0,0.0,43.0,28.5,18,0,37,0.0,14.0,3.0,0.0,195.58,116.12,7.450000000000001,66.0,2.77,66.0,3.46,87.5,100.0,1.7,16.0,4.0,0.0,190.5,3.54,49.0,3.79,49.0,4.55625,64.0,70.0,0.5,Red,16.0,0.0,16.0,0.0,0,0,0.0,2,4,0,0.0,0.0,3,0,6,0.0,31.0,30.0,0,0
1625,ALEX MORONO,DAVID ZAWADA,Decision - Unanimous,3,300,Welterweight Bout,No bonus,0,0,42.0,41.0,0.0,50.0,0,0,0,0,66.0,39,90.0,45,8.0,47.0,1.0,6.0,93.0,89.0,6,10,0,0.0,23.0,9.0,0.0,180.34,77.11,5.02,41.0,4.17,58.0,0.34,22.0,50.0,0.3,17.0,7.0,0.0,182.88,3.84,41.0,4.54,55.0,0.97,33.0,57.0,1.7,Red,90.0,86.0,96.0,91.0,0,0,1.0,2,8,32,1.0,6.0,6,9,0,0.0,34.0,34.0,0,0
1626,MODESTAS BUKAUSKAS,KHALIL ROUNTREE JR.,KO/TKO,2,150,Light Heavyweight Bout,No bonus,0,0,46.0,41.0,0.0,0.0,0,0,0,0,0.0,0,78.0,47,13.0,18.0,8.0,34.0,95.0,100.0,4,0,0,0.0,15.0,6.0,0.0,190.5,92.99,3.28,41.0,3.87,50.0,0.0,0.0,71.0,0.0,13.0,5.0,0.0,185.42,3.73,38.0,4.16,50.0,0.0,0.0,56.0,0.1,Blue,23.0,38.0,23.0,38.0,0,0,0.0,0,3,7,2.0,13.0,1,0,0,0.0,30.0,34.0,0,0
1627,PADDY PIMBLETT,LUIGI VENDRAMINI,KO/TKO,1,265,Lightweight Bout,perf,0,0,58.0,49.0,0.0,100.0,0,0,0,0,9.0,27,61.0,56,14.0,16.0,23.0,28.0,97.0,84.0,2,12,0,4.0,20.0,3.0,0.0,177.8,70.31,4.19,46.0,3.48,41.0,0.97,25.0,56.0,2.0,9.0,3.0,0.0,172.72,2.82,40.0,3.82,57.0,1.11,15.0,100.0,0.6,Red,47.0,25.0,47.0,30.0,0,2,1.0,1,7,4,11.0,7.0,1,3,0,1.0,30.0,29.0,0,0
1628,MOLLY MCCANN,JI YEON KIM,Decision - Unanimous,3,300,Women's Flyweight Bout,fight,0,0,46.0,33.0,66.0,0.0,0,0,0,0,47.0,155,86.0,71,12.0,19.0,0.0,9.0,99.0,93.0,0,4,0,1.0,13.0,6.0,0.0,162.56,56.7,5.68,49.0,4.9,63.0,1.65,35.0,43.0,0.5,9.0,7.0,0.0,170.18,5.37,36.0,5.41,56.0,0.0,0.0,50.0,0.1,Red,127.0,122.0,130.0,134.0,2,3,0.0,2,16,24,1.0,11.0,1,6,0,2.0,34.0,35.0,0,0
1629,JACK SHORE,LIUDVIK SHOLINIAN,Decision - Unanimous,3,300,Bantamweight Bout,No bonus,0,0,59.0,20.0,25.0,0.0,0,0,0,0,268.0,86,64.0,68,11.0,31.0,23.0,0.0,86.0,84.0,8,10,4,5.0,17.0,1.0,0.0,172.72,61.23,3.84,58.0,2.2,57.0,3.42,40.0,79.0,0.7,9.0,4.0,0.0,177.8,2.5,30.0,5.67,55.0,0.0,0.0,66.0,0.0,Red,92.0,19.0,104.0,33.0,2,8,0.0,4,11,6,22.0,0.0,8,2,4,1.0,29.0,35.0,0,0
1630,JULIAN EROSA,CHARLES JOURDAIN,Submission,3,176,Catch Weight Bout,No bonus,0,0,48.0,52.0,40.0,0.0,0,0,0,0,155.0,0,64.0,58,28.0,24.0,7.0,16.0,77.0,75.0,21,23,0,1.0,28.0,12.0,0.0,185.42,65.77,6.22,48.0,6.35,47.0,1.66,46.0,61.0,0.6,15.0,6.0,0.0,175.26,5.71,49.0,4.21,58.0,0.1,16.0,47.0,0.5,Red,103.0,85.0,106.0,103.0,2,5,0.0,0,29,21,8.0,14.0,15,15,1,1.0,35.0,29.0,0,0
1631,DALCHA LUNGIAMBULA,MARC-ANDRE BARRIAULT,Decision - Unanimous,3,300,Middleweight Bout,No bonus,0,0,39.0,40.0,40.0,0.0,0,0,0,0,32.0,31,70.0,67,24.0,20.0,4.0,11.0,75.0,78.0,24,21,0,0.0,11.0,6.0,0.0,172.72,83.91,3.07,45.0,3.93,52.0,2.14,45.0,77.0,0.0,16.0,6.0,0.0,185.42,5.95,47.0,5.22,53.0,0.24,25.0,67.0,0.1,Blue,85.0,118.0,87.0,128.0,2,5,0.0,0,21,24,4.0,14.0,15,15,0,0.0,37.0,34.0,0,0
1632,EDSON BARBOZA,GIGA CHIKADZE,KO/TKO,3,104,Featherweight Bout,perf,0,0,34.0,51.0,0.0,0.0,0,0,0,0,0.0,41,45.0,51,30.0,26.0,24.0,21.0,100.0,93.0,0,0,0,6.0,24.0,11.0,0.0,180.34,65.77,4.18,45.0,4.34,57.0,0.48,50.0,75.0,0.1,15.0,3.0,0.0,182.88,4.08,43.0,3.44,62.0,0.23,33.0,69.0,0.2,Blue,33.0,60.0,33.0,70.0,0,0,0.0,0,10,16,8.0,13.0,0,0,0,4.0,39.0,36.0,0,0
1633,BRYAN BATTLE,GILBERT URBINA,Submission,2,135,Middleweight Bout,No bonus,0,0,52.0,59.0,100.0,33.0,0,0,0,0,82.0,160,36.0,73,50.0,20.0,13.0,6.0,65.0,33.0,32,35,2,26.0,11.0,2.0,0.0,185.42,77.11,4.52,54.0,3.73,42.0,0.94,25.0,45.0,0.6,7.0,3.0,0.0,190.5,6.33,60.0,4.09,47.0,3.96,50.0,5.0,1.0,Red,46.0,45.0,54.0,63.0,1,1,2.0,6,23,9,6.0,3.0,15,15,1,8.125,30.0,28.0,0,0
1634,RICKY TURCIOS,BRADY HIESTAND,Decision - Split,3,300,Bantamweight Bout,No bonus,0,0,58.0,49.0,50.0,54.0,0,0,0,0,152.0,413,83.0,89,14.0,9.0,3.0,1.0,67.0,78.0,22,12,11,9.0,13.0,3.0,0.0,175.26,61.23,5.08,37.0,3.7,55.0,1.0,25.0,45.0,0.2,8.0,2.0,0.0,172.72,2.93,52.0,3.65,53.0,4.06,46.0,42.0,0.3,Red,100.0,66.0,199.5,82.0,2,4,2.5,10,14,6,3.0,1.0,15,8,11,6.0,31.0,25.0,0,0
1635,KEVIN LEE,DANIEL RODRIGUEZ,Decision - Unanimous,3,300,Welterweight Bout,No bonus,0,0,35.0,57.0,42.0,0.0,0,0,0,0,214.0,45,69.0,72,21.0,5.0,8.0,21.0,98.0,94.0,0,0,1,5.0,18.0,8.0,0.0,175.26,77.11,3.88,42.0,3.6,50.0,3.18,43.0,75.0,0.8,17.0,4.0,0.0,185.42,7.3,50.0,5.28,56.0,0.62,50.0,63.0,0.1,Blue,56.0,120.0,74.0,137.0,3,7,0.0,0,12,7,5.0,23.5,0,0,1,7.0,32.0,38.0,0,0
1636,ANDRE PETROSKI,MICHEAL GILLMORE,KO/TKO,3,192,Middleweight Bout,No bonus,0,0,57.0,59.0,44.0,0.0,0,0,0,0,458.0,3,78.0,45,21.0,12.0,0.0,41.0,36.0,90.0,0,0,50,9.0,10.0,3.0,0.0,182.88,83.91,3.61,51.0,3.03,51.0,4.48,54.0,71.0,2.0,6.0,5.0,0.0,180.34,2.04,57.0,3.02,43.0,0.0,0.0,50.0,0.0,Red,46.0,31.0,91.0,38.0,4,9,0.0,0,10,4,0.0,13.0,0,0,15,3.0,33.0,37.0,0,0
1637,MAKHMUD MURADOV,GERALD MEERSCHAERT,Submission,2,109,Middleweight Bout,perf,0,0,40.0,57.0,0.0,30.0,0,0,0,0,16.0,55,67.0,71,20.0,9.0,12.0,18.0,90.0,100.0,10,0,0,0.0,26.0,8.0,0.0,187.96,83.91,4.21,43.0,2.56,61.0,3.04,66.0,77.0,0.2,30.0,13.0,0.0,185.42,3.3,44.0,3.5,53.0,2.01,37.0,34.0,1.5,Blue,40.0,32.0,41.0,39.0,0,0,2.5,10,8,3,5.0,6.0,4,0,0,0.0,34.0,37.0,0,0
1638,ALESSIO DI CHIRICO,ABDUL RAZAK ALHASSAN,KO/TKO,1,17,Middleweight Bout,perf,0,0,50.0,83.0,0.0,0.0,0,0,0,0,0.0,0,3.5,100,58.5,0.0,0.0,0.0,100.0,100.0,0,0,0,0.0,13.0,7.0,0.0,182.88,83.91,3.32,39.0,3.44,61.0,1.46,39.0,83.0,0.0,12.0,6.0,0.0,177.8,3.37,48.0,3.99,55.0,0.89,38.0,50.0,0.2,Blue,1.0,1.0,1.0,1.0,0,0,0.0,0,1,0,0.0,0.0,0,0,0,0.0,35.0,39.0,0,0
1639,SAM ALVEY,WELLINGTON TURMAN,Decision - Split,3,300,Middleweight Bout,No bonus,0,0,55.0,57.0,0.0,22.0,0,0,0,0,114.0,174,80.0,52,13.0,27.0,5.0,20.0,85.0,91.0,14,8,0,0.0,33.0,15.5,0.0,187.96,83.91,3.28,44.0,3.63,52.0,0.06,14.0,82.0,0.1,18.0,8.0,0.0,182.88,3.23,51.0,4.17,45.0,1.55,20.0,42.0,0.8,Blue,68.0,69.0,114.0,75.0,0,0,2.0,9,9,19,4.0,14.0,10,6,0,0.0,38.0,28.0,0,0
1640,DUSTIN JACOBY,DARREN STEWART,KO/TKO,1,184,Light Heavyweight Bout,No bonus,0,0,60.0,54.0,0.0,100.0,0,0,0,0,23.0,43,89.0,61,8.0,22.0,2.0,16.0,81.0,72.0,16,27,2,0.0,19.0,7.0,0.0,190.5,92.99,5.46,46.0,4.02,59.0,0.4,25.0,60.0,0.0,12.0,8.0,0.0,182.88,3.05,45.0,3.29,48.0,1.75,45.0,67.0,0.1,Red,37.0,18.0,38.0,22.0,0,1,2.0,2,3,4,1.0,3.0,6,5,1,0.0,36.0,34.0,0,0
1641,JJ ALDRICH,VANESSA DEMOPOULOS,Decision - Unanimous,3,300,Women's Flyweight Bout,No bonus,0,0,69.0,43.0,50.0,0.0,0,0,0,0,259.0,113,80.0,58,18.0,31.0,1.0,10.0,68.0,75.0,6,21,24,2.0,13.0,6.0,0.0,165.1,56.7,4.05,46.0,4.53,60.0,0.71,25.0,66.0,0.0,10.0,5.0,0.0,157.48,3.44,43.0,5.06,43.0,0.49,13.0,30.0,0.7,Red,93.0,70.0,121.0,87.0,1,2,0.0,5,17,22,1.0,7.0,6,15,15,2.0,32.0,36.0,0,0
1642,JAMALL EMMERS,PAT SABATINI,Submission,1,113,Featherweight Bout,perf,0,0,71.0,11.0,0.0,0.0,0,0,0,0,49.0,0,30.0,100,58.5,0.0,10.0,0.0,80.0,100.0,0,0,20,0.0,20.0,7.0,0.0,177.8,65.77,5.1,48.0,3.79,57.0,1.96,40.0,90.0,0.2,18.0,5.0,0.0,172.72,2.02,59.0,1.54,49.0,3.73,42.0,50.0,1.7499999999999998,Blue,10.0,1.0,12.0,1.0,0,0,0.0,1,6,0,1.0,0.0,0,0,2,0.0,35.0,34.0,0,0
1643,MANA MARTINEZ,GUIDO CANNETTI,Decision - Split,3,300,Bantamweight Bout,No bonus,0,0,50.0,60.0,66.0,0.0,0,0,0,0,67.0,28,44.0,31,39.0,19.0,16.0,48.0,91.0,96.0,3,0,5,3.0,10.0,4.0,0.0,177.8,61.23,4.33,48.0,4.94,50.0,0.72,42.0,25.0,0.5,10.0,8.0,0.0,167.64,3.44,55.0,2.84,51.0,2.27,55.0,64.0,0.4,Red,79.0,66.0,88.0,68.0,2,3,0.0,0,31,13,13.0,23.5,3,0,4,2.0,28.0,42.5,0,0
1644,JARED CANNONIER,KELVIN GASTELUM,Decision - Unanimous,5,300,Middleweight Bout,No bonus,0,0,39.0,36.0,0.0,0.0,0,0,0,0,2.0,151,62.0,53,24.0,24.0,12.0,21.0,97.0,98.0,2,1,0,0.0,17.0,6.0,0.0,180.34,83.91,4.68,52.0,4.13,59.0,0.44,42.0,63.0,0.0,18.0,9.0,0.0,175.26,3.55,41.0,3.23,58.0,0.96,30.0,59.0,0.1,Red,81.0,89.0,91.0,89.0,0,0,0.0,8,20,22,10.0,19.0,2,1,0,0.0,40.0,33.0,0,0
1645,CLAY GUIDA,MARK MADSEN,Decision - Split,3,300,Lightweight Bout,No bonus,0,0,33.0,51.0,0.0,0.0,0,0,0,0,0.0,54,41.0,71,6.0,17.0,51.0,11.0,88.0,81.0,11,18,0,0.0,33.5,15.5,0.0,170.18,70.31,2.64,33.0,3.01,61.0,3.13,36.0,67.0,0.6,12.0,2.0,0.0,172.72,3.56,49.0,3.97,52.0,2.86,66.0,62.0,0.0,Blue,72.0,98.0,72.0,101.0,0,0,0.0,1,5,17,23.5,11.0,8,15,0,0.0,43.0,40.0,0,0
1646,PARKER PORTER,CHASE SHERMAN,Decision - Unanimous,3,300,Heavyweight Bout,No bonus,0,0,53.0,46.0,12.0,0.0,0,0,0,0,139.0,0,77.0,58,11.0,12.0,10.0,28.0,94.0,98.0,4,1,0,0.0,14.0,9.0,0.0,182.88,117.92999999999999,6.55,50.0,6.32,51.0,1.35,26.0,66.0,0.5,16.0,12.0,0.0,193.04,6.04,45.0,6.65,52.0,0.09,50.0,74.0,0.0,Red,138.625,117.0,159.0,121.0,1,8,0.0,0,17,15,16.0,23.5,7,2,1,0.0,39.0,35.0,0,0
1647,TREVIN JONES,SAIDYOKUB KAKHRAMONOV,Submission,3,279,Bantamweight Bout,No bonus,0,0,38.0,55.0,12.0,28.0,0,0,0,0,527.5,67,50.0,58,41.0,27.0,8.0,13.0,41.0,58.0,35,35,16,0.0,13.0,10.0,0.0,170.18,61.23,2.13,37.0,4.29,39.0,0.62,15.0,60.0,0.2,10.0,3.0,0.0,172.72,2.05,51.0,0.88,58.0,4.55625,48.0,83.0,1.7499999999999998,Blue,12.0,36.0,70.0,123.0,1,8,2.0,7,5,10,1.0,5.0,5,15,2,0.0,34.0,29.0,0,0
1648,VINC PICHEL,AUSTIN HUBBARD,Decision - Unanimous,3,300,Lightweight Bout,No bonus,0,0,44.0,36.0,0.0,57.0,0,0,0,0,149.0,134,39.0,51,22.0,30.0,38.0,17.0,83.0,91.0,14,7,2,1.0,14.0,3.0,0.0,177.8,70.31,3.56,47.0,2.5,58.0,3.0,54.0,23.0,0.2,16.0,7.0,0.0,177.8,3.83,46.0,3.37,56.0,1.55,52.0,63.0,0.0,Red,71.0,56.0,96.0,66.0,0,4,2.5,7,16,17,23.5,10.0,10,4,2,1.0,42.0,33.0,0,0
1649,ALEXANDRE PANTOJA,BRANDON ROYVAL,Submission,2,106,Flyweight Bout,perf,0,0,55.0,27.0,50.0,100.0,0,0,0,0,171.0,8,86.0,70,13.0,17.0,0.0,11.0,95.0,100.0,4,0,0,0.0,26.0,5.0,0.0,165.1,56.7,4.41,48.0,3.81,51.0,1.75,44.0,66.0,1.0,15.0,6.0,0.0,175.26,3.45,38.0,2.63,50.0,0.66,93.5,39.0,1.7499999999999998,Red,22.0,17.0,23.0,27.0,3,6,1.0,1,3,3,0.0,2.0,1,0,0,0.0,34.0,32.0,0,0
1650,AUSTIN LINGO,LUIS SALDANA,Decision - Unanimous,3,300,Featherweight Bout,No bonus,0,0,40.0,48.0,0.0,0.0,0,0,0,0,91.0,19,61.0,44,31.0,33.0,6.0,22.0,100.0,97.0,0,2,0,0.0,9.0,3.0,0.0,177.8,65.77,3.86,37.0,4.86,57.0,0.43,66.0,75.0,0.0,16.0,7.0,0.0,180.34,5.16,50.0,3.65,60.0,0.64,17.0,44.0,0.2,Red,73.0,77.0,74.0,81.0,0,0,0.0,5,23,26,5.0,17.0,0,2,0,0.0,30.0,33.0,0,0
1651,BRIAN KELLEHER,DOMINGO PILARTE,Decision - Unanimous,3,300,Bantamweight Bout,No bonus,0,0,70.0,27.0,100.0,0.0,0,0,0,0,527.5,89,85.0,66,7.0,33.0,7.0,0.0,12.5,66.0,0,0,50,27.5,24.0,14.0,0.0,167.64,61.23,3.36,41.0,4.61,54.0,1.79,42.0,60.0,0.7,8.0,3.0,0.0,182.88,1.31,47.0,2.96,40.0,1.2,42.0,54.0,0.8,Red,28.0,3.0,199.5,117.0,3,3,0.0,0,2,1,2.0,0.0,0,0,15,1.0,38.0,35.0,0,0
1652,BEA MALECKI,JOSIANE NUNES,KO/TKO,1,294,Women's Bantamweight Bout,perf,0,0,42.0,40.0,0.0,0.0,0,0,0,0,0.0,5,37.0,50,34.0,28.0,28.0,21.0,100.0,86.0,0,13,0,0.0,4.0,1.0,0.0,175.26,61.23,6.84,46.0,6.8149999999999995,62.0,0.0,0.0,78.0,1.1,10.0,1.0,0.0,157.48,7.22,44.0,5.85,52.0,0.0,0.0,70.0,0.0,Blue,35.0,52.0,35.0,52.0,0,0,0.0,0,12,15,10.0,11.0,0,7,0,0.0,33.0,31.0,0,0
1653,WILLIAM KNIGHT,FABIO CHERANT,KO/TKO,1,238,Light Heavyweight Bout,perf,0,0,58.0,65.0,0.0,0.0,0,0,0,0,2.0,0,35.0,20,7.0,53.5,56.5,13.0,78.0,100.0,0,0,21,0.0,11.0,5.0,0.0,177.8,92.99,2.62,56.0,3.3,35.5,1.78,40.0,48.0,0.4,7.0,4.0,0.0,185.42,1.35,40.0,4.89,38.0,0.0,0.0,5.0,0.0,Red,14.0,15.0,14.0,15.0,0,0,0.0,0,1,10,8.0,2.0,0,0,3,0.0,36.0,30.0,0,0
1654,ROOSEVELT ROBERTS,IGNACIO BAHAMONDES,KO/TKO,3,295,Lightweight Bout,perf,0,0,32.0,46.0,0.0,0.0,0,0,0,0,104.0,98,85.0,39,3.0,29.0,10.0,31.0,98.0,92.0,1,5,0,1.0,12.0,5.0,0.0,187.96,70.31,3.05,44.0,3.12,52.0,1.39,29.0,52.0,0.9,14.0,5.0,0.0,190.5,6.97,46.0,4.36,57.0,0.0,0.0,85.0,0.4,Blue,55.0,105.0,65.0,124.0,0,10,0.0,0,2,31,6.0,23.5,1,6,0,2.0,30.0,27.0,0,0
1655,SASHA PALATNIKOV,RAMIZ BRAHIMAJ,Submission,1,153,Welterweight Bout,No bonus,0,0,85.0,50.0,0.0,100.0,0,0,0,0,0.0,132,100.0,100,0.0,0.0,0.0,0.0,100.0,100.0,0,0,0,0.0,6.0,4.0,0.0,185.42,77.11,6.69,53.0,5.44,52.0,0.72,87.5,70.0,0.0,10.0,4.0,0.0,177.8,2.47,41.0,4.08,50.0,1.9,66.0,58.0,1.7499999999999998,Blue,1.0,1.0,1.0,3.0,0,0,2.0,2,0,0,0.0,0.0,0,0,0,0.0,35.0,32.0,0,0
1656,DERRICK LEWIS,CIRYL GANE,KO/TKO,3,251,UFC Interim Heavyweight Title Bout,belt,0,0,43.0,80.0,0.0,0.0,0,0,0,0,8.0,81,50.0,51,37.0,16.0,12.0,32.0,93.0,68.0,6,16,0,15.0,27.0,12.0,0.0,190.5,117.92999999999999,2.43,50.0,2.48,40.0,0.53,26.0,53.0,0.0,12.0,2.0,0.0,193.04,5.49,60.0,2.19,63.0,0.58,21.0,50.0,0.5,Blue,16.0,98.0,16.0,112.0,0,1,0.0,1,6,16,2.0,23.5,1,15,0,8.125,39.0,34.0,0,0
1657,JOSE ALDO,PEDRO MUNHOZ,Decision - Unanimous,3,300,Bantamweight Bout,No bonus,0,0,51.0,41.0,0.0,0.0,0,0,0,0,0.0,10,64.0,46,28.0,4.0,7.0,49.0,100.0,94.0,0,5,0,0.0,31.0,8.0,0.0,170.18,61.23,3.57,46.0,3.74,60.0,0.49,54.0,91.0,0.1,20.0,8.0,0.0,167.64,5.45,43.0,6.14,56.0,0.47,19.0,82.0,0.5,Red,114.0,75.0,114.0,75.0,0,0,0.0,0,32,3,8.0,23.5,0,4,0,0.0,38.0,38.0,0,0
1658,MICHAEL CHIESA,VICENTE LUQUE,Submission,1,205,Welterweight Bout,perf,0,0,33.0,58.0,100.0,0.0,0,0,0,0,61.0,10,100.0,28,0.0,14.0,0.0,57.0,100.0,100.0,0,0,0,0.0,18.0,7.0,0.0,185.42,77.11,1.87,40.0,1.7,54.0,3.33,50.0,60.0,1.0,22.0,9.0,0.0,180.34,5.17,52.0,5.15,52.0,1.04,60.0,62.0,0.7,Blue,4.0,7.0,6.0,8.0,1,1,0.0,0,0,1,0.0,4.0,0,0,0,0.0,37.0,33.0,0,0
1659,TECIA PENNINGTON,ANGELA HILL,Decision - Unanimous,3,300,Women's Strawweight Bout,No bonus,0,0,48.0,51.0,16.0,28.0,0,0,0,0,16.0,116,55.0,66,28.0,30.0,15.0,3.0,88.0,76.0,11,22,0,1.0,0.0,0.0,0.0,177.19260869565218,72.48493629070317,0.6499999999999999,27.0,0.5350000000000006,35.5,0.0,0.0,12.5,0.0,16.0,13.0,0.0,160.02,5.44,50.0,4.94,61.0,0.73,34.0,75.0,0.1,Red,138.625,96.0,166.0,99.0,1,6,2.0,7,33,29,23.0,3.0,15,15,1,1.0,33.566162570888466,40.0,0,1
1660,SONG YADONG,CASEY KENNEY,Decision - Split,3,300,Bantamweight Bout,No bonus,0,0,45.0,41.0,0.0,20.0,0,0,0,0,20.0,26,56.0,57,29.0,25.0,13.0,16.0,94.0,98.0,5,1,0,0.0,20.0,7.0,0.0,172.72,61.23,4.61,42.0,3.77,59.0,0.53,55.0,72.0,0.2,16.0,4.0,0.0,170.18,4.85,42.0,4.67,58.0,1.09,35.0,61.0,0.4,Red,116.0,78.0,121.0,85.0,0,3,1.0,5,33,20,16.0,13.0,6,1,0,0.0,27.0,33.0,0,0
1661,KING GREEN,RAFAEL FIZIEV,Decision - Unanimous,3,300,Lightweight Bout,fight,0,0,54.0,46.0,0.0,0.0,0,0,0,0,0.0,8,65.0,45,23.0,25.0,11.0,29.0,96.0,92.0,3,7,0,0.0,0.0,0.0,0.0,177.19260869565218,72.48493629070317,0.6499999999999999,27.0,0.5350000000000006,35.5,0.0,0.0,12.5,0.0,12.0,3.0,0.0,172.72,4.9,51.0,4.97,49.0,0.29,40.0,89.0,0.0,Blue,138.625,104.0,143.0,104.0,0,2,0.0,0,33,26,16.0,23.5,5,8,0,0.0,33.566162570888466,31.0,0,1
1662,VINCE MORALES,DRAKO RODRIGUEZ,Decision - Unanimous,3,300,Bantamweight Bout,No bonus,0,0,38.0,36.0,25.0,60.0,0,0,0,0,40.0,74,60.0,81,34.0,3.0,5.0,14.0,90.0,89.0,9,9,0,1.0,11.0,7.0,0.0,175.26,61.23,4.17,37.0,4.24,53.0,0.14,25.0,64.0,0.0,7.0,3.0,0.0,172.72,3.37,36.0,4.4,58.0,2.93,66.0,75.0,0.7,Red,76.0,55.0,84.0,60.0,1,4,2.5,5,26,2,4.0,8.0,7,5,0,1.0,34.0,28.0,0,0
1663,ALONZO MENIFIELD,ED HERMAN,Decision - Unanimous,3,300,Light Heavyweight Bout,No bonus,0,0,66.0,32.0,100.0,0.0,0,0,0,0,48.0,1,80.0,75,4.0,21.0,15.0,2.0,75.0,92.0,13,7,10,0.0,14.0,3.0,0.0,182.88,92.99,3.82,57.0,3.09,52.0,0.62,30.0,75.0,0.3,27.0,13.0,0.0,185.42,3.31,48.0,3.71,42.0,1.96,47.0,59.0,1.0,Red,93.0,41.0,94.0,42.0,1,1,0.0,0,4,9,14.0,1.0,13,3,10,0.0,37.0,42.5,0,0
